Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,-0.397263167656909,-0.359600092788762,-0.246976481186878,-0.227691350050529,-0.479262000344597,-0.261249679711809,-0.331333796371949,-0.386345310894755,-0.466425620896808,-0.530994160113763
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,7.68722216681039,4.53624184406951,2.15417385990529,0.614086082306359,0.176775197578861,0.527292387564473,1.05327089864392,1.33947023681167,1.50393782063358,1.43867705802644
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,0.783888646646516,0.781506562236639,0.695353132322269,0.669740535540783,0.736463978721671,0.792367505802859,0.757874492811929,0.679374473924223,0.605929132212552,0.564131113399897
Population growth (annual %),SP.POP.GROW,United States,USA,0.829616674709795,0.726786704810745,0.733599941250847,0.692860276624581,0.733361519937424,0.73621730882542,0.724676067451429,0.63264399508256,0.526435395564053,0.455381285963537
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,0.69294673393081,0.747862395719139,0.83807845336716,0.837672145107234,0.815626285331163,0.777938320192945,0.765060985521785,0.771548748618315,0.670787875136327,0.582663992981281
Population growth (annual %),SP.POP.GROW,Uruguay,URY,0.286095677460416,0.286941769207782,0.297840985772009,0.309112680350726,0.324100506456905,0.339789877002899,0.354761354566368,0.364565153230285,0.367270798048567,0.360034022145695
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2.82284968340424,2.68401550537804,1.47209998811321,1.56190433294848,1.68690035915161,1.74425837484667,1.73884926199094,1.68350632535532,1.73698637655233,1.87647016682647
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2.56070245091676,2.69064039319617,2.78259104658423,2.81836800127082,2.78621356221544,2.70662633869409,2.62020544375229,2.54454379327002,2.48242519027756,2.43262855812858
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,1.44831682023004,1.56273221245691,1.62394832481717,1.42107799589325,0.875663915804975,0.129244522754409,-0.769455375977454,-1.51476569807441,-1.76833073456765,-1.29363805789461
Population growth (annual %),SP.POP.GROW,Vietnam,VNM,1.00012883807904,1.02210108439886,1.04162218011767,1.05306229998885,1.05363581050321,1.04478105455123,1.03410736725231,1.02019850123199,0.994310472332801,0.954289022188918
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,-0.0433657352905335,-0.0618517700554086,-0.0942359108531572,-0.135966981900308,-0.147274749553357,-0.157703864887906,-0.182132486647949,-0.218811336994337,-0.261338011929093,-0.310759832621892
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,2.59703221798976,2.52518683079236,2.46768715003228,2.40084831983677,2.3440772109436,2.29048005844149,2.24610527580178,1.98868634871278,2.5330114844554,2.51178246264674
Population growth (annual %),SP.POP.GROW,World,WLD,1.20330803304117,1.18329340674819,1.22068863908771,1.21657121233333,1.20334695075393,1.18196469027203,1.17005402578825,1.1531384118945,1.10840559495504,1.06659527365613
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,2.79576596218166,2.77998348073705,2.75733912273244,2.71653983243359,2.65414064347765,2.57803021578508,2.49827722501685,2.4239891818803,2.3570444080705,2.30059414962983
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2.914654960089,3.02031866512706,3.10291403534601,3.13994035081307,3.12124942934151,3.06667147171294,3.00293455383552,2.95146304797564,2.91265326328102,2.89301773705047
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,1.35396387573417,1.53640571630567,1.69808373055654,1.77767247608678,1.7547410030553,1.66369350951633,1.54929408793871,1.45940581314681,1.41038154233327,1.42114188586135
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: Health Nutrition and Population Statistics,,,,,,,,,,,,,
Last Updated: 09/19/2022,,,,,,,,,,,,,
